release_group_mbid,release_group_name,genre,release_year,artist_name,release_id,cover_art_id,imUrl,decade,image_file
be13bf8e-188b-39d7-81e7-105186858583,Hard Labor,rock,1974,Three Dog Night,fc75d179-4f21-4252-84e4-7e188722537b,24389464416,http://coverartarchive.org/release/fc75d179-4f21-4252-84e4-7e188722537b/24389464416-250.jpg,1970s,Three_Dog_Night_Hard_Labor.jpg
d34a1609-24e4-32d2-94d9-c410eb81f433,Hero and Heroine,rock,1974,Strawbs,942c2e0b-ec4d-4ece-b80a-df54bea31397,20553183962,http://coverartarchive.org/release/942c2e0b-ec4d-4ece-b80a-df54bea31397/20553183962-250.jpg,1970s,Strawbs_Hero_and_Heroine.jpg
d3178fcf-56f6-3188-b921-f57d98876434,Hair of the Dog,rock,1975,Nazareth,8ac3ebf0-1ba0-4e68-91e5-8bde3f5ecc4c,15824596559,http://coverartarchive.org/release/8ac3ebf0-1ba0-4e68-91e5-8bde3f5ecc4c/15824596559-250.jpg,1970s,Nazareth_Hair_of_the_Dog.jpg
8d28c139-d7e5-3a6b-90d7-9a8054c58858,Song for America,rock,1975,Kansas,f1feb70e-954a-317f-a918-7b960718ce61,10182368795,http://coverartarchive.org/release/f1feb70e-954a-317f-a918-7b960718ce61/10182368795-250.jpg,1970s,Kansas_Song_for_America.jpg
ff0f0abf-d4e6-3246-b1c2-bc753defb19b,Fantasy of Horses,rock,1976,Rainbow Theatre,02a5cbbc-43d8-4791-ab06-a4668341604f,14815580049,http://coverartarchive.org/release/02a5cbbc-43d8-4791-ab06-a4668341604f/14815580049-250.jpg,1970s,Rainbow_Theatre_Fantasy_of_Horses.jpg
1f0427cb-aeca-3d8a-9b3b-bf3d6cdeca16,Hotelli Hannikainen,rock,1976,Hector,12eed046-f0a8-4fa5-a99f-6b067bab7e25,2077179162,http://coverartarchive.org/release/12eed046-f0a8-4fa5-a99f-6b067bab7e25/2077179162-250.jpg,1970s,Hector_Hotelli_Hannikainen.jpg
4c0ceea5-76a2-3474-82c4-b99049e26c89,Long May You Run,rock,1976,The Stills–Young Band,404e5e1f-4481-4fb9-9c39-64d3de69169a,6305546017,http://coverartarchive.org/release/404e5e1f-4481-4fb9-9c39-64d3de69169a/6305546017-250.jpg,1970s,The_Stills–Young_Band_Long_May_You_Run.jpg
ffb5a527-3d9a-3933-a5d6-01139ecc6638,Üdü Ẁüdü,rock,1976,Magma,f4e24474-758e-4211-8ba2-70507b447669,21433782116,http://coverartarchive.org/release/f4e24474-758e-4211-8ba2-70507b447669/21433782116-250.jpg,1970s,Magma_Üdü_Ẁüdü.jpg
e38d6975-e554-3049-9a9a-cfcc2ab2abaa,Manifest Destiny,rock,1977,The Dictators,592a8527-c3b0-42fe-bf4f-58cd16e5e5ff,24589346521,http://coverartarchive.org/release/592a8527-c3b0-42fe-bf4f-58cd16e5e5ff/24589346521-250.jpg,1970s,The_Dictators_Manifest_Destiny.jpg
712fec80-b276-3938-9d9f-190e3346f6a8,Final Exam,rock,1978,Loudon Wainwright III,132079e6-3ff2-43da-9bea-f90582f3d999,28756288967,http://coverartarchive.org/release/132079e6-3ff2-43da-9bea-f90582f3d999/28756288967-250.jpg,1970s,Loudon_Wainwright_III_Final_Exam.jpg
50a08670-baf0-3cfe-baf4-bb9212171a75,Extrauterina,rock,1981,Atomsko sklonište,e6fa982d-08e5-4353-9dc3-3cb2fc32ae52,28749365890,http://coverartarchive.org/release/e6fa982d-08e5-4353-9dc3-3cb2fc32ae52/28749365890-250.jpg,1980s,Atomsko_sklonište_Extrauterina.jpg
1d00f223-65d5-4233-bfdc-bf1409c4886d,Shitting Bricks,rock,1981,The Snails,88d7c67c-2779-44b4-8b0d-2eca0b049a33,6116132892,http://coverartarchive.org/release/88d7c67c-2779-44b4-8b0d-2eca0b049a33/6116132892-250.jpg,1980s,The_Snails_Shitting_Bricks.jpg
394f5c89-da96-343c-831a-fc9364f483f2,Chase the Dragon,rock,1982,Magnum,a8ddb12f-4957-4102-8dd0-70e594ad4d36,18746250519,http://coverartarchive.org/release/a8ddb12f-4957-4102-8dd0-70e594ad4d36/18746250519-250.jpg,1980s,Magnum_Chase_the_Dragon.jpg
11d4e6e2-90f9-3776-8f5a-d017521cc802,Sundown,rock,1982,Rank and File,e2a7fd73-9faa-47d9-8ba9-b99776caa694,27561637181,http://coverartarchive.org/release/e2a7fd73-9faa-47d9-8ba9-b99776caa694/27561637181-250.jpg,1980s,Rank_and_File_Sundown.jpg
d5a26bd7-dae9-3037-a6e7-fcff4e3ce042,A Fistful of 4 Skins,rock,1983,The 4‐Skins,ac8c94c3-f536-40ef-aaac-d12fd1b419d1,3248857313,http://coverartarchive.org/release/ac8c94c3-f536-40ef-aaac-d12fd1b419d1/3248857313-250.jpg,1980s,The_4‐Skins_A_Fistful_of_4_Skins.jpg
af298871-a0ae-46a6-8768-e42e01c1aeea,Batastrophe,rock,1983,Specimen,11f59f52-5a8d-4b44-86c2-bd4146bd0433,13191051591,http://coverartarchive.org/release/11f59f52-5a8d-4b44-86c2-bd4146bd0433/13191051591-250.jpg,1980s,Specimen_Batastrophe.jpg
7c7de800-62bd-3391-836d-221f35e4c84e,Writing on the Wall,rock,1983,One Way System,93516dac-981e-40a4-9697-2d00500fa1ae,6400720234,http://coverartarchive.org/release/93516dac-981e-40a4-9697-2d00500fa1ae/6400720234-250.jpg,1980s,One_Way_System_Writing_on_the_Wall.jpg
bf05cec3-4f1e-4d36-8e4c-5c2265202e85,Castle in the Air,rock,1984,Negasphere,2a75c888-d036-4d14-bd9e-f6a12727e18c,28057623077,http://coverartarchive.org/release/2a75c888-d036-4d14-bd9e-f6a12727e18c/28057623077-250.jpg,1980s,Negasphere_Castle_in_the_Air.jpg
37fba4fc-b962-3ed4-8212-1de1cea6eaa8,March of the Saint,rock,1984,Armored Saint,bae9969f-6d05-4fde-b8dd-93a33bd4bf04,35733000356,http://coverartarchive.org/release/bae9969f-6d05-4fde-b8dd-93a33bd4bf04/35733000356-250.jpg,1980s,Armored_Saint_March_of_the_Saint.jpg
e9787b01-b750-380d-b607-6b34f9a08974,Taken by Storm,rock,1984,Stormwind,29d643b7-4f4c-4b16-934a-aa651c5fc5fd,22082240064,http://coverartarchive.org/release/29d643b7-4f4c-4b16-934a-aa651c5fc5fd/22082240064-250.jpg,1980s,Stormwind_Taken_by_Storm.jpg
c203c27c-c791-344b-81d8-d6d2d1e856c8,Vices,rock,1984,Kick Axe,0b142790-176a-436b-81a7-65f274f3fbbd,14875564334,http://coverartarchive.org/release/0b142790-176a-436b-81a7-65f274f3fbbd/14875564334-250.jpg,1980s,Kick_Axe_Vices.jpg
69cd801d-e6f1-3552-9d9a-49275aecb888,Maverick,rock,1985,George Thorogood & the Destroyers,35932f4b-a702-46bd-aad0-a85682ef8726,23787525720,http://coverartarchive.org/release/35932f4b-a702-46bd-aad0-a85682ef8726/23787525720-250.jpg,1980s,George_Thorogood_&_the_Destroyers_Maverick.jpg
67b8c3ea-d2bc-3375-8b77-f73a048f2165,Animal Boy,rock,1986,Ramones,29dffb41-a823-4986-ac33-0eb617f981c2,9181951428,http://coverartarchive.org/release/29dffb41-a823-4986-ac33-0eb617f981c2/9181951428-250.jpg,1980s,Ramones_Animal_Boy.jpg
eb781e95-4c6a-3f55-9222-b6514b5795a9,The Age of Quarrel,rock,1986,Cro‐Mags,db302e6f-3765-48c1-8591-7284fe130a8c,29901549192,http://coverartarchive.org/release/db302e6f-3765-48c1-8591-7284fe130a8c/29901549192-250.jpg,1980s,Cro‐Mags_The_Age_of_Quarrel.jpg
69c1e1fd-63a5-3add-ab11-36a2fafc4b48,Sentimental Hygiene,rock,1987,Warren Zevon,1cb9bf6e-dc95-4723-bcb6-501ad47dbf59,9832513620,http://coverartarchive.org/release/1cb9bf6e-dc95-4723-bcb6-501ad47dbf59/9832513620-250.jpg,1980s,Warren_Zevon_Sentimental_Hygiene.jpg
56ad6118-053f-35d1-8e0e-03fbc571f61a,3,rock,1988,Violent Femmes,7f7373e8-5e62-451f-8098-53a269364510,14903148792,http://coverartarchive.org/release/7f7373e8-5e62-451f-8098-53a269364510/14903148792-250.jpg,1980s,Violent_Femmes_3.jpg
72fd073d-b8c4-3d90-9fbd-da894c7012c1,Drumming on the Walls,rock,1988,The Affordable Floors,e9814d14-cc35-4bdc-a432-3c17121b14e9,25863511617,http://coverartarchive.org/release/e9814d14-cc35-4bdc-a432-3c17121b14e9/25863511617-250.jpg,1980s,The_Affordable_Floors_Drumming_on_the_Walls.jpg
1137a6a0-8b7f-3e5b-a270-2bab3b12221f,Each Man Kills the Thing He Loves,rock,1989,Gavin Friday,5c354921-8971-4358-a135-771312c69da8,14441370347,http://coverartarchive.org/release/5c354921-8971-4358-a135-771312c69da8/14441370347-250.jpg,1980s,Gavin_Friday_Each_Man_Kills_the_Thing_He_Loves.jpg
22674d6e-3d4e-39e5-a89f-0cf2df090630,Last Scream of the Missing Neighbors,rock,1989,Jello Biafra,429458a5-05fc-42af-b4a0-be69d1900bdc,37969524506,http://coverartarchive.org/release/429458a5-05fc-42af-b4a0-be69d1900bdc/37969524506-250.jpg,1980s,Jello_Biafra_Last_Scream_of_the_Missing_Neighbors.jpg
55f04a9d-43fc-4366-b5e3-b91d5517df24,Una vez más,rock,1989,Gatos Locos,fa04b6fb-d278-4db7-97a0-c815512a4563,29602714460,http://coverartarchive.org/release/fa04b6fb-d278-4db7-97a0-c815512a4563/29602714460-250.jpg,1980s,Gatos_Locos_Una_vez_más.jpg
6ccfd0af-b97d-3cee-8c3c-6054db6b3fc0,Stick It In Your Ear,rock,1990,Paul Laine,1c15d9aa-d258-405e-acff-d10d0556c150,20473621389,http://coverartarchive.org/release/1c15d9aa-d258-405e-acff-d10d0556c150/20473621389-250.jpg,1990s,Paul_Laine_Stick_It_In_Your_Ear.jpg
c5dd0379-c22f-4f43-8eea-0f652f3ad689,C.O.D. Performance,rock,1993,Present,a50323ec-f6ff-40a1-8314-1d43a1e64afa,14867668381,http://coverartarchive.org/release/a50323ec-f6ff-40a1-8314-1d43a1e64afa/14867668381-250.jpg,1990s,Present_C.O.D._Performance.jpg
7aaf0618-292c-3474-bfbc-d831baf710cf,Last Splash,rock,1993,The Breeders,ee4ad9f7-05be-4a10-8bcf-3c59a53c99aa,12657129511,http://coverartarchive.org/release/ee4ad9f7-05be-4a10-8bcf-3c59a53c99aa/12657129511-250.jpg,1990s,The_Breeders_Last_Splash.jpg
806a8e42-dc34-306f-8bf3-b50b2662db83,Magic & Madness,rock,1993,Circus of Power,b19a9d93-5357-43da-a98a-f7ba30668d2a,19383052587,http://coverartarchive.org/release/b19a9d93-5357-43da-a98a-f7ba30668d2a/19383052587-250.jpg,1990s,Circus_of_Power_Magic_&_Madness.jpg
f9176a6c-3f43-4584-936e-50a999da183b,Blues On The Road,rock,1994,J. Walkers,9631b8c1-b7eb-4739-a637-f69447774ac5,30897345569,http://coverartarchive.org/release/9631b8c1-b7eb-4739-a637-f69447774ac5/30897345569-250.jpg,1990s,J._Walkers_Blues_On_The_Road.jpg
5a0214a5-ac1c-419a-8c0b-bf7a2ab845d2,Död åt ZOG!,rock,1994,Vit Aggression,b2bf4fc1-4f98-4879-8acf-858896864796,15097635198,http://coverartarchive.org/release/b2bf4fc1-4f98-4879-8acf-858896864796/15097635198-250.jpg,1990s,Vit_Aggression_Död_åt_ZOG!.jpg
6815bec8-2faf-38b3-90fe-26c79628c4d7,For the Sake of Truth,rock,1994,Glenmore,3792d596-9a45-4975-b255-422b295d0cc9,38903657365,http://coverartarchive.org/release/3792d596-9a45-4975-b255-422b295d0cc9/38903657365-250.jpg,1990s,Glenmore_For_the_Sake_of_Truth.jpg
197ee8b9-be62-4495-94c5-db6b4c443c93,Manic Eden,rock,1994,Manic Eden,0c19542a-84d0-45f4-96df-304a60f43774,21538401316,http://coverartarchive.org/release/0c19542a-84d0-45f4-96df-304a60f43774/21538401316-250.jpg,1990s,Manic_Eden_Manic_Eden.jpg
afacc821-80f7-34da-bdfc-42c2b7b054da,666 Motor Inn,rock,1995,Satanic Surfers,400a6397-061e-460b-b087-3dafe303ba6e,7118741179,http://coverartarchive.org/release/400a6397-061e-460b-b087-3dafe303ba6e/7118741179-250.jpg,1990s,Satanic_Surfers_666_Motor_Inn.jpg
351cbec9-486d-4eed-8818-f06e90377df2,Back in Business!!,rock,1995,Punaiset Messiaat,e977213e-3fb3-45f9-a7a6-d7e3f92b281f,5955657562,http://coverartarchive.org/release/e977213e-3fb3-45f9-a7a6-d7e3f92b281f/5955657562-250.jpg,1990s,Punaiset_Messiaat_Back_in_Business!!.jpg
935e8251-c5fe-4ada-9aee-1a5d8fad1554,Cool Shake,rock,1995,The Del‐Vikings,d37f0667-2e97-44b7-bd09-56c1087ff7ce,27749703165,http://coverartarchive.org/release/d37f0667-2e97-44b7-bd09-56c1087ff7ce/27749703165-250.jpg,1990s,The_Del‐Vikings_Cool_Shake.jpg
2bc4a7f2-386b-34c6-bd22-7589d632986d,Auramony,rock,1996,Lanvall,f30920d6-e33a-4988-99a4-298cbaf51107,29640215746,http://coverartarchive.org/release/f30920d6-e33a-4988-99a4-298cbaf51107/29640215746-250.jpg,1990s,Lanvall_Auramony.jpg
9df73a4e-1713-375a-bb8c-78dd78338fbf,De Lyckliga Kompisarna,rock,1996,De Lyckliga Kompisarna,7b108b33-21bf-4ef5-8272-70c91a4d795e,37704432226,http://coverartarchive.org/release/7b108b33-21bf-4ef5-8272-70c91a4d795e/37704432226-250.jpg,1990s,De_Lyckliga_Kompisarna_De_Lyckliga_Kompisarna.jpg
4648436c-f820-4e74-aeda-0d71fa83084a,Kobe (Reconstructions),rock,1996,Amon Düül II,1d514d2f-5472-4c08-a30c-baedbbb1f93f,14734703908,http://coverartarchive.org/release/1d514d2f-5472-4c08-a30c-baedbbb1f93f/14734703908-250.jpg,1990s,Amon_Düül_II_Kobe_(Reconstructions).jpg
9e744d3c-d6fc-31d4-ae0b-cde58e3ade5a,Last Race,rock,1996,Stiv Bators,7714bb0e-cc28-48c1-90c0-1c9506325715,12393159141,http://coverartarchive.org/release/7714bb0e-cc28-48c1-90c0-1c9506325715/12393159141-250.jpg,1990s,Stiv_Bators_Last_Race.jpg
deabf967-a0b7-334c-9aca-8c11b3e429f9,It Means Everything,rock,1997,Save Ferris,a91e0362-3aaa-4d82-beee-e331a8fdfe72,10998135685,http://coverartarchive.org/release/a91e0362-3aaa-4d82-beee-e331a8fdfe72/10998135685-250.jpg,1990s,Save_Ferris_It_Means_Everything.jpg
cad497c9-6c3d-492a-9d17-43ea9b9a6f9e,Dimestore Romeo,rock,1998,Dumbell,6ffc35ab-9385-4143-aae1-824c3c2681f7,19996742784,http://coverartarchive.org/release/6ffc35ab-9385-4143-aae1-824c3c2681f7/19996742784-250.jpg,1990s,Dumbell_Dimestore_Romeo.jpg
4d7c2c52-1c3c-35a1-89c9-6724e8c35df5,Jag ger vad som helst för lite solsken,rock,1998,Fleshquartet,fc3e4812-894d-4f48-ace5-09f4f0892256,37518345356,http://coverartarchive.org/release/fc3e4812-894d-4f48-ace5-09f4f0892256/37518345356-250.jpg,1990s,Fleshquartet_Jag_ger_vad_som_helst_för_lite_solsken.jpg
8e40a68c-58e8-3c92-a763-645fda2ce8a7,American Football,rock,1999,American Football,bd9e46aa-237b-4f03-acf7-81ea52156f36,30267187722,http://coverartarchive.org/release/bd9e46aa-237b-4f03-acf7-81ea52156f36/30267187722-250.jpg,1990s,American_Football_American_Football.jpg
7479e0a3-c930-3a79-a89a-bfd1ffc89dd7,Beautiful Midnight,rock,1999,Matthew Good Band,5d7684f7-e198-4217-97d2-8e8d3737b45f,16059919185,http://coverartarchive.org/release/5d7684f7-e198-4217-97d2-8e8d3737b45f/16059919185-250.jpg,1990s,Matthew_Good_Band_Beautiful_Midnight.jpg
f8edf837-df49-358b-928a-12a0f1b575d4,Blood for the Gods,rock,1999,Pessimist,6a476045-58a2-40cf-97d5-b998181aed55,27015835284,http://coverartarchive.org/release/6a476045-58a2-40cf-97d5-b998181aed55/27015835284-250.jpg,1990s,Pessimist_Blood_for_the_Gods.jpg
3a8175e8-1495-409f-9df6-6414f3b36f7e,Im Sinne Der Grausamkeit,rock,2001,Wehrhammer,c4abeedf-15e3-4d19-95da-c7f9cb6bc008,11430287424,http://coverartarchive.org/release/c4abeedf-15e3-4d19-95da-c7f9cb6bc008/11430287424-250.jpg,2000s,Wehrhammer_Im_Sinne_Der_Grausamkeit.jpg
283ef29d-102a-392a-8d19-9f4cd7f85da0,Army of Love,rock,2002,Jake,fc7d5745-f159-4660-a30e-efea1f5ac8ba,22096206900,http://coverartarchive.org/release/fc7d5745-f159-4660-a30e-efea1f5ac8ba/22096206900-250.jpg,2000s,Jake_Army_of_Love.jpg
9569c37c-c6e2-36e5-b54e-04baebdbb7fa,Electric Heavyland,rock,2002,Acid Mothers Temple & The Melting Paraiso U.F.O.,a31e8f12-5014-41c5-a10f-3eed9fad71d3,11520214633,http://coverartarchive.org/release/a31e8f12-5014-41c5-a10f-3eed9fad71d3/11520214633-250.jpg,2000s,Acid_Mothers_Temple_&_The_Melting_Paraiso_U.F.O._Electric_Heavyland.jpg
68784203-1e02-4a09-b73b-1652b19f4a91,Eye Cry,rock,2003,Siksakubur,bddcded1-d688-4634-9547-d42a5b048db1,27030388383,http://coverartarchive.org/release/bddcded1-d688-4634-9547-d42a5b048db1/27030388383-250.jpg,2000s,Siksakubur_Eye_Cry.jpg
00dd1a3f-0559-3379-a021-a1847defec1e,Failure On,rock,2003,Beloved,185f884c-31bb-45c1-b6de-e83f3eca67b3,22029690547,http://coverartarchive.org/release/185f884c-31bb-45c1-b6de-e83f3eca67b3/22029690547-250.jpg,2000s,Beloved_Failure_On.jpg
6dc0713f-df34-4027-b869-1781d1708db1,Flamenco Death,rock,2003,Gorilla,09a323ec-b55c-448c-b378-ecb1aad00ab0,16848841609,http://coverartarchive.org/release/09a323ec-b55c-448c-b378-ecb1aad00ab0/16848841609-250.jpg,2000s,Gorilla_Flamenco_Death.jpg
184218ca-5e7a-3196-9e37-8efae4aa6920,Further Down the Old Plank Road,rock,2003,The Chieftains,84f75123-23d3-4080-9886-a22b78ab87be,26818187350,http://coverartarchive.org/release/84f75123-23d3-4080-9886-a22b78ab87be/26818187350-250.jpg,2000s,The_Chieftains_Further_Down_the_Old_Plank_Road.jpg
effd9db6-c2f1-3f97-95c5-347a2e6e1428,At One With the Shadows,rock,2004,Skeletonwitch,1654e8b9-b9ba-4028-a7bb-f2fc98a51eff,3220595682,http://coverartarchive.org/release/1654e8b9-b9ba-4028-a7bb-f2fc98a51eff/3220595682-250.jpg,2000s,Skeletonwitch_At_One_With_the_Shadows.jpg
2ae04fef-4c19-375c-95ca-1d921fe30d59,Contre-courant,rock,2004,François Hadji-Lazaro,9dbe05d0-6e8b-4626-bc42-0aebdef5255d,1485929498,http://coverartarchive.org/release/9dbe05d0-6e8b-4626-bc42-0aebdef5255d/1485929498-250.jpg,2000s,François_Hadji-Lazaro_Contre-courant.jpg
35e247ad-7d4e-3821-9b98-11eaaddf575e,Destroy,rock,2004,Ektomorf,50330c45-1751-4fc4-bea5-3c6ca9f80a2e,9933749046,http://coverartarchive.org/release/50330c45-1751-4fc4-bea5-3c6ca9f80a2e/9933749046-250.jpg,2000s,Ektomorf_Destroy.jpg
f49f50e5-8257-451d-9c69-9e5a5d13aaaf,"Down With Pom Poms, Up With Skirts",rock,2004,Die Cheerleader Die,eef08310-f9a4-43bb-939b-11cc17712a4a,25827041716,http://coverartarchive.org/release/eef08310-f9a4-43bb-939b-11cc17712a4a/25827041716-250.jpg,2000s,"Die_Cheerleader_Die_Down_With_Pom_Poms,_Up_With_Skirts.jpg"
f3b51496-ffe7-33ec-a9c8-70e52f2cf340,Greetings From Russia,rock,2004,The Real Heroes,e4092d58-2a49-4c9e-b19e-a0d585dca435,18741548834,http://coverartarchive.org/release/e4092d58-2a49-4c9e-b19e-a0d585dca435/18741548834-250.jpg,2000s,The_Real_Heroes_Greetings_From_Russia.jpg
099955a3-12a4-348d-aab8-f74ea03fdc01,109876543210,rock,2005,Özlem Tekin,48801842-61fa-497d-877b-0b43ef4aa698,32059452915,http://coverartarchive.org/release/48801842-61fa-497d-877b-0b43ef4aa698/32059452915-250.jpg,2000s,Özlem_Tekin_109876543210.jpg
6e293312-2476-4ad7-aa90-d0ea1def41ed,A Doorway to Summer,rock,2005,Moon Safari,b7a51f08-34ba-4102-a05f-c1916eee25e6,38497642265,http://coverartarchive.org/release/b7a51f08-34ba-4102-a05f-c1916eee25e6/38497642265-250.jpg,2000s,Moon_Safari_A_Doorway_to_Summer.jpg
0eadb310-fa2c-498c-865f-b32024099be2,Celebration,rock,2005,Celebration,9e1f173d-0c7d-45f6-97f9-6ad95dc97f2f,36071262070,http://coverartarchive.org/release/9e1f173d-0c7d-45f6-97f9-6ad95dc97f2f/36071262070-250.jpg,2000s,Celebration_Celebration.jpg
293f9e89-db8a-3aa1-81ca-476aba3eef08,Dawn Escapes,rock,2005,Falling Up,96ec45d1-859f-4179-a59c-d7b4faef77f0,4786436352,http://coverartarchive.org/release/96ec45d1-859f-4179-a59c-d7b4faef77f0/4786436352-250.jpg,2000s,Falling_Up_Dawn_Escapes.jpg
8b6eb22d-67d1-4b83-a4a5-1e521e3d18d3,"First It Boils, Then It Spills",rock,2005,The Evil Queens,cb5f589f-b89f-43dc-92f4-b0259176a8ae,24425578512,http://coverartarchive.org/release/cb5f589f-b89f-43dc-92f4-b0259176a8ae/24425578512-250.jpg,2000s,"The_Evil_Queens_First_It_Boils,_Then_It_Spills.jpg"
4d2b3b21-3d4f-4e2b-9322-161e56a140d6,deep breathe fake air,rock,2006,Marlowe,57f8000f-e131-4c04-ba76-1a232ec214eb,27636103104,http://coverartarchive.org/release/57f8000f-e131-4c04-ba76-1a232ec214eb/27636103104-250.jpg,2000s,Marlowe_deep_breathe_fake_air.jpg
0c393b3a-4126-31c0-af54-94ae4a247c84,Dweller on the Threshold,rock,2006,Tribe of Gypsies,9f59b1ae-3943-4775-ad61-825217b25bbc,24449471532,http://coverartarchive.org/release/9f59b1ae-3943-4775-ad61-825217b25bbc/24449471532-250.jpg,2000s,Tribe_of_Gypsies_Dweller_on_the_Threshold.jpg
94a12c43-50de-4915-bd65-3c06291201a9,Demo,rock,2008,Trusty,6e614186-f6cd-430a-82de-792f49d1bcdf,23219122344,http://coverartarchive.org/release/6e614186-f6cd-430a-82de-792f49d1bcdf/23219122344-250.jpg,2000s,Trusty_Demo.jpg
e0d5936f-306e-492a-abb9-56cd877b30a2,Beyond Hell / Above Heaven,rock,2010,Volbeat,a373a55c-14a6-470e-80eb-5f4b353b0db9,18532046822,http://coverartarchive.org/release/a373a55c-14a6-470e-80eb-5f4b353b0db9/18532046822-250.jpg,2010s,Volbeat_Beyond_Hell___Above_Heaven.jpg
5abeef34-906e-4ee0-a989-7192c560cdd3,Cavalcade,rock,2010,The Flatliners,f12f0421-48d5-4822-be6f-ebcffdfe256b,13719733765,http://coverartarchive.org/release/f12f0421-48d5-4822-be6f-ebcffdfe256b/13719733765-250.jpg,2010s,The_Flatliners_Cavalcade.jpg
27a8caf6-77d1-4ba7-be15-8cf3ebdd8d57,Classic Rock #148: Forged in Rock,rock,2010,Bachman & Turner,67791be0-9596-447d-ac73-9b38d21d17ee,18675991960,http://coverartarchive.org/release/67791be0-9596-447d-ac73-9b38d21d17ee/18675991960-250.jpg,2010s,Bachman_&_Turner_Classic_Rock_#148__Forged_in_Rock.jpg
ede675c3-88f2-488f-a90e-e0129b7b7ecc,Ancient & Modern,rock,2011,The Mekons,b9feab18-c1a9-4595-bb9c-619608bc0f7a,11614232113,http://coverartarchive.org/release/b9feab18-c1a9-4595-bb9c-619608bc0f7a/11614232113-250.jpg,2010s,The_Mekons_Ancient_&_Modern.jpg
0ef1b4fe-35b8-42d1-9b3d-0ba435b6d338,Day of Reckoning,rock,2011,Destruction,f8f09251-f52b-4707-8e5d-56474d8ced70,7479423594,http://coverartarchive.org/release/f8f09251-f52b-4707-8e5d-56474d8ced70/7479423594-250.jpg,2010s,Destruction_Day_of_Reckoning.jpg
cefa846d-6cf7-4c9c-a5d5-b658fe75e5db,Der Tragödie ärgster Teil,rock,2011,Ramazuri,3bfa35c7-3fbf-45a5-8528-07bc1f15c3cb,24630000680,http://coverartarchive.org/release/3bfa35c7-3fbf-45a5-8528-07bc1f15c3cb/24630000680-250.jpg,2010s,Ramazuri_Der_Tragödie_ärgster_Teil.jpg
