release_group_mbid,release_group_name,genre,release_year,artist_name,release_id,cover_art_id,imUrl,decade,image_file
e4774353-e22f-368a-848a-1e50aa08a0ae,Celebrate!,pop,1980,Kool & the Gang,2836db4e-a80a-4932-97a0-1c2d9838ff8b,20277215208,http://coverartarchive.org/release/2836db4e-a80a-4932-97a0-1c2d9838ff8b/20277215208-250.jpg,1980s,Kool_&_the_Gang_Celebrate!.jpg
ea1b4de6-4e0f-4196-8d58-df2aa6fe548a,Na und,pop,1980,Hanne Haller,2bda49b7-712a-4ed6-ae93-9b9c0b27c8df,38392122517,http://coverartarchive.org/release/2bda49b7-712a-4ed6-ae93-9b9c0b27c8df/38392122517-250.jpg,1980s,Hanne_Haller_Na_und.jpg
c9331845-dced-4f45-9d46-644de6ba601d,Hetki vain,pop,1982,Jorma Uusitalo,ae9b9e1f-afc7-4a5e-8d8d-5e9886ead814,5380528856,http://coverartarchive.org/release/ae9b9e1f-afc7-4a5e-8d8d-5e9886ead814/5380528856-250.jpg,1980s,Jorma_Uusitalo_Hetki_vain.jpg
d3c1095b-8706-4826-8e3e-5ac5a5c04acf,う・わ・さ・に・な・り・た・い,pop,1982,EPO,2f93bf19-048c-4bb2-809c-d57c3b2b5ddb,27308259856,http://coverartarchive.org/release/2f93bf19-048c-4bb2-809c-d57c3b2b5ddb/27308259856-250.jpg,1980s,EPO_う・わ・さ・に・な・り・た・い.jpg
faa1cbc6-83e6-422c-908c-1c6fd746d71f,Fatalità,pop,1983,Raffaella Carrà,14d75d1f-4d6d-4342-b328-098bfff33ffd,13961862740,http://coverartarchive.org/release/14d75d1f-4d6d-4342-b328-098bfff33ffd/13961862740-250.jpg,1980s,Raffaella_Carrà_Fatalità.jpg
ce9e0697-0e0f-4f8b-af86-2c4c0184c334,Paul Severs,pop,1983,Paul Severs,7b5098dd-6163-47e0-9e11-62dbb6b88af0,24421339686,http://coverartarchive.org/release/7b5098dd-6163-47e0-9e11-62dbb6b88af0/24421339686-250.jpg,1980s,Paul_Severs_Paul_Severs.jpg
34bc52e3-066e-4a97-b0a5-de3fde3c7c25,Záhradná Kaviareň,pop,1983,Modus,19e262e7-4731-4b33-91a0-4daa3078a97a,31013960393,http://coverartarchive.org/release/19e262e7-4731-4b33-91a0-4daa3078a97a/31013960393-250.jpg,1980s,Modus_Záhradná_Kaviareň.jpg
8de06a11-ce44-35cb-a128-4163b1bb9a99,Ma vérité,pop,1985,Nana Mouskouri,af8a13d9-2e4c-48a8-93a7-4e1ef5013390,25652611191,http://coverartarchive.org/release/af8a13d9-2e4c-48a8-93a7-4e1ef5013390/25652611191-250.jpg,1980s,Nana_Mouskouri_Ma_vérité.jpg
4619dedc-5577-4410-b1c1-7e158ba5b08a,Morărița,pop,1985,Mirabela Dauer,3c499dd2-a507-4408-96a5-578dd42b32b5,29217413488,http://coverartarchive.org/release/3c499dd2-a507-4408-96a5-578dd42b32b5/29217413488-250.jpg,1980s,Mirabela_Dauer_Morărița.jpg
8fa157c7-32fe-49e8-84ed-29fc53dad595,Paul Severs,pop,1985,Paul Severs,0ad0da00-b580-4cff-b07f-7d0c3b3b976f,24421422025,http://coverartarchive.org/release/0ad0da00-b580-4cff-b07f-7d0c3b3b976f/24421422025-250.jpg,1980s,Paul_Severs_Paul_Severs.jpg
e0e985a7-0479-350a-9a90-6961d7d982f7,After Shave,pop,1986,Maxime Le Forestier,75bcd193-65c2-34c3-9903-36d9f9445090,1425031351,http://coverartarchive.org/release/75bcd193-65c2-34c3-9903-36d9f9445090/1425031351-250.jpg,1980s,Maxime_Le_Forestier_After_Shave.jpg
80947e48-a4e2-42bd-8b4a-151a35649cab,Con toda el alma,pop,1986,Nana Mouskouri,b61e2e09-093c-4017-8d23-81bfd04f5406,23807158225,http://coverartarchive.org/release/b61e2e09-093c-4017-8d23-81bfd04f5406/23807158225-250.jpg,1980s,Nana_Mouskouri_Con_toda_el_alma.jpg
a7bff8cf-29f7-49a1-ac77-01afb543dd54,Kitten on the Keys--Pianola Rolls of Popular Favorites,pop,1986,Pianola Roll,636fb631-4d7d-48bf-8d94-3f837d92b598,29538423616,http://coverartarchive.org/release/636fb631-4d7d-48bf-8d94-3f837d92b598/29538423616-250.jpg,1980s,Pianola_Roll_Kitten_on_the_Keys--Pianola_Rolls_of_Popular_Favorites.jpg
0e45f698-0e71-4959-8bc2-3a6d60c357c1,LIGHTER BUT DEEPER,pop,1986,Chibicro Samba,582e86ea-b68b-4341-b074-77c6a7edde3b,30136365915,http://coverartarchive.org/release/582e86ea-b68b-4341-b074-77c6a7edde3b/30136365915-250.jpg,1980s,Chibicro_Samba_LIGHTER_BUT_DEEPER.jpg
08927cb6-be85-487a-b7b3-c2fb7b4cc3f0,Röllin laulut 1.,pop,1986,Rölli,00d55e79-f006-4c42-a601-bdca636aab30,5057014782,http://coverartarchive.org/release/00d55e79-f006-4c42-a601-bdca636aab30/5057014782-250.jpg,1980s,Rölli_Röllin_laulut_1..jpg
b03e9c89-8652-4612-bd27-9fdf8d51369e,Zwischen Tag und Traum,pop,1986,Ernestine Stoop,41909ff5-640a-4860-b107-2de3e4b8865b,13367273042,http://coverartarchive.org/release/41909ff5-640a-4860-b107-2de3e4b8865b/13367273042-250.jpg,1980s,Ernestine_Stoop_Zwischen_Tag_und_Traum.jpg
3620493b-a41f-4012-81f5-6f053dd9e083,STEPS,pop,1987,国分友里恵,49018b19-dcd3-4a85-b7fb-4fcd59e86a3a,32225864085,http://coverartarchive.org/release/49018b19-dcd3-4a85-b7fb-4fcd59e86a3a/32225864085-250.jpg,1980s,国分友里恵_STEPS.jpg
5086897c-b6e7-3b27-8de3-13e1d66fd6b0,In Liebe... / Natural Love,pop,1988,Engelbert Humperdinck,29339c5f-8bab-450a-b2db-fbec640b3357,22588949146,http://coverartarchive.org/release/29339c5f-8bab-450a-b2db-fbec640b3357/22588949146-250.jpg,1980s,Engelbert_Humperdinck_In_Liebe...___Natural_Love.jpg
8b75b7ef-3c97-3645-b494-0004f712249a,Bitter Suite,pop,1989,Hue & Cry,0f67b32f-1c2b-4a4a-a67a-ada82ccfa87a,34105484765,http://coverartarchive.org/release/0f67b32f-1c2b-4a4a-a67a-ada82ccfa87a/34105484765-250.jpg,1980s,Hue_&_Cry_Bitter_Suite.jpg
2d219e8f-a0d6-4dbd-b824-548093acd0a3,Helena,pop,1989,Helena Blagne,18a098ec-ec3f-4874-b703-3db089f99bf1,35819776056,http://coverartarchive.org/release/18a098ec-ec3f-4874-b703-3db089f99bf1/35819776056-250.jpg,1980s,Helena_Blagne_Helena.jpg
1115f807-42ae-4748-9cd3-a9903eeec196,Home For Christmas,pop,1989,Debby Boone,4779f12e-629f-4c5e-954e-64ce50410d23,27018304268,http://coverartarchive.org/release/4779f12e-629f-4c5e-954e-64ce50410d23/27018304268-250.jpg,1980s,Debby_Boone_Home_For_Christmas.jpg
f11db4fe-dcbb-4127-9a65-eba458d9029d,Un estilo,pop,1990,Ana Gabriel,c9a68020-0543-4414-a0be-d9fec22e451d,36928264837,http://coverartarchive.org/release/c9a68020-0543-4414-a0be-d9fec22e451d/36928264837-250.jpg,1990s,Ana_Gabriel_Un_estilo.jpg
fd8d9c9a-6155-4408-b406-411bc0ea5932,Sotto il vulcano,pop,1991,Marcella Bella,4c7b7e88-d5f6-4e86-a9e5-7de2d8bedbc4,35665133766,http://coverartarchive.org/release/4c7b7e88-d5f6-4e86-a9e5-7de2d8bedbc4/35665133766-250.jpg,1990s,Marcella_Bella_Sotto_il_vulcano.jpg
17a0f9d8-c551-4121-9cbb-dc38689c4020,Με τη φωνή του φεγγαριού,pop,1992,Στέφανος Κορκολής,9f39dcae-985c-44a3-a0a1-1e027cda4e9d,14233541135,http://coverartarchive.org/release/9f39dcae-985c-44a3-a0a1-1e027cda4e9d/14233541135-250.jpg,1990s,Στέφανος_Κορκολής_Με_τη_φωνή_του_φεγγαριού.jpg
594357a2-1010-432f-9d1d-aaec79a1be42,Egomusicocefalo,pop,1993,Sergio Caputo,b5afda38-f2b0-42a8-a034-e8e10e48abef,23517810473,http://coverartarchive.org/release/b5afda38-f2b0-42a8-a034-e8e10e48abef/23517810473-250.jpg,1990s,Sergio_Caputo_Egomusicocefalo.jpg
02c7f4ea-55a0-3250-adf3-ea3021c0b9e2,Intro,pop,1993,Intro,4d30c9fb-512a-48d8-9a27-55314e788c23,5346476474,http://coverartarchive.org/release/4d30c9fb-512a-48d8-9a27-55314e788c23/5346476474-250.jpg,1990s,Intro_Intro.jpg
4ff24536-97a3-307a-8a78-bf67c76d6b9a,One Can Short of a 6-Pack,pop,1993,Da Yoopers,5dd501ee-3be5-4534-82ee-a9255b478299,9436015112,http://coverartarchive.org/release/5dd501ee-3be5-4534-82ee-a9255b478299/9436015112-250.jpg,1990s,Da_Yoopers_One_Can_Short_of_a_6-Pack.jpg
d56d1692-5e46-4193-9e79-06234edd0c47,Schenk´mir bitte diese Nacht,pop,1993,Amigos,a8f41eab-a97e-4919-a09d-041ff6c0fc36,27594399715,http://coverartarchive.org/release/a8f41eab-a97e-4919-a09d-041ff6c0fc36/27594399715-250.jpg,1990s,Amigos_Schenk´mir_bitte_diese_Nacht.jpg
8971037e-9171-3b32-b3bf-d58c2da40060,胡思亂想,pop,1994,王菲,6f5b4218-7834-3f51-a92b-77febcaaa1b3,5542106442,http://coverartarchive.org/release/6f5b4218-7834-3f51-a92b-77febcaaa1b3/5542106442-250.jpg,1990s,王菲_胡思亂想.jpg
15ad3478-c9d9-4602-8820-b633875bca3b,Ein Lied für jeden Sonnenstrahl,pop,1995,Stefanie Hertel,a990329d-b4c8-4c7d-a7f9-007be68c7864,24604832385,http://coverartarchive.org/release/a990329d-b4c8-4c7d-a7f9-007be68c7864/24604832385-250.jpg,1990s,Stefanie_Hertel_Ein_Lied_für_jeden_Sonnenstrahl.jpg
96994c1c-649a-4aff-a4a5-a05b2b864b8d,För Alltid,pop,1995,Arvingarna,ca7833be-5b0e-4421-b79a-a1f0545a63d6,23593558927,http://coverartarchive.org/release/ca7833be-5b0e-4421-b79a-a1f0545a63d6/23593558927-250.jpg,1990s,Arvingarna_För_Alltid.jpg
0330d53b-83ed-332f-a4ab-b79c0ce9d43e,Мальчик-бродяга,pop,1995,Андрей Губин,0184ff21-41e2-4fed-a48b-8f340d0f2c54,25180457745,http://coverartarchive.org/release/0184ff21-41e2-4fed-a48b-8f340d0f2c54/25180457745-250.jpg,1990s,Андрей_Губин_Мальчик-бродяга.jpg
128c7db7-6e85-4e76-a535-b622152e803a,Appropriazione indebita,pop,1996,Gino Paoli,de4b944f-71ab-453a-a7cf-eef77f153266,13581098972,http://coverartarchive.org/release/de4b944f-71ab-453a-a7cf-eef77f153266/13581098972-250.jpg,1990s,Gino_Paoli_Appropriazione_indebita.jpg
58c83aec-cf6c-35a9-8165-5b393d70d921,Under the Angels,pop,1996,Judie Tzuke,2fa4a47f-7fae-4af6-aecf-f5de1da1955f,25484481584,http://coverartarchive.org/release/2fa4a47f-7fae-4af6-aecf-f5de1da1955f/25484481584-250.jpg,1990s,Judie_Tzuke_Under_the_Angels.jpg
aec0bf1b-2341-3c53-9599-cc2a85f55d60,Zonder boe of ba,pop,1997,K.I.A.,c8795a0d-734c-4dc5-af29-b9920bf14f83,31499465947,http://coverartarchive.org/release/c8795a0d-734c-4dc5-af29-b9920bf14f83/31499465947-250.jpg,1990s,K.I.A._Zonder_boe_of_ba.jpg
a61d1159-ad75-393e-ba41-dd029e9eccaa,Luna,pop,1998,Marianne Rosenberg,a7978fd0-9db6-40f3-8534-d04ea8d6078d,4204148531,http://coverartarchive.org/release/a7978fd0-9db6-40f3-8534-d04ea8d6078d/4204148531-250.jpg,1990s,Marianne_Rosenberg_Luna.jpg
eabcd176-be11-4324-b74b-99dbd9aab1c2,De 50 mooiste liefdesliedjes uit de Nederlandse popmuziek,pop,1999,Various Artists,8c81e675-907e-49ef-a201-981b5206f8cb,29457734453,http://coverartarchive.org/release/8c81e675-907e-49ef-a201-981b5206f8cb/29457734453-250.jpg,1990s,Various_Artists_De_50_mooiste_liefdesliedjes_uit_de_Nederlandse_popmuziek.jpg
78961eec-db55-320a-8e44-9462e152adb4,El Farha الفرحة,pop,1999,محمد منير,899969bb-4f03-437a-a241-971d74a8f99a,6193036465,http://coverartarchive.org/release/899969bb-4f03-437a-a241-971d74a8f99a/6193036465-250.jpg,1990s,محمد_منير_El_Farha_الفرحة.jpg
64d61916-578e-3458-b1a7-f4abecb602f7,"Timeless: The Classics, Volume 2",pop,1999,Michael Bolton,1a81e34b-e1c7-4b23-badb-cd7711b10973,11409410954,http://coverartarchive.org/release/1a81e34b-e1c7-4b23-badb-cd7711b10973/11409410954-250.jpg,1990s,"Michael_Bolton_Timeless__The_Classics,_Volume_2.jpg"
614ecb76-1f45-4e11-ae19-ec582df2b545,Unique,pop,1999,Nina Badrić,2272a1fa-dcb5-42d7-a86f-8b5f8427f8b1,7632984031,http://coverartarchive.org/release/2272a1fa-dcb5-42d7-a86f-8b5f8427f8b1/7632984031-250.jpg,1990s,Nina_Badrić_Unique.jpg
b5c2bca6-cc4f-34ee-a012-3356b86c74b3,Zezé Di Camargo & Luciano,pop,1999,Zezé Di Camargo & Luciano,e6116b5d-1cab-4dea-a464-92c03219c1a5,26237395810,http://coverartarchive.org/release/e6116b5d-1cab-4dea-a464-92c03219c1a5/26237395810-250.jpg,1990s,Zezé_Di_Camargo_&_Luciano_Zezé_Di_Camargo_&_Luciano.jpg
a6b336a8-de4d-4ebc-99e6-b9a78f5b292e,Ночные дожди,pop,1999,Вадим Казаченко,54ee1537-319b-437d-87a2-b443011680c8,30382299330,http://coverartarchive.org/release/54ee1537-319b-437d-87a2-b443011680c8/30382299330-250.jpg,1990s,Вадим_Казаченко_Ночные_дожди.jpg
1211fab0-f4eb-3f70-a330-a75482a7209c,Die Dritte,pop,2000,Die 3. Generation,f3f14dee-1de9-4f4b-b213-b65eab3e1966,31272862657,http://coverartarchive.org/release/f3f14dee-1de9-4f4b-b213-b65eab3e1966/31272862657-250.jpg,2000s,Die_3._Generation_Die_Dritte.jpg
5e18f935-2841-308a-aff4-67c37c4a5574,Zezé Di Camargo & Luciano,pop,2000,Zezé Di Camargo & Luciano,eee915c5-6780-45e3-b1c1-c6ee7bcbebe2,37250537089,http://coverartarchive.org/release/eee915c5-6780-45e3-b1c1-c6ee7bcbebe2/37250537089-250.jpg,2000s,Zezé_Di_Camargo_&_Luciano_Zezé_Di_Camargo_&_Luciano.jpg
8a0b766e-1a0d-3715-bfea-49b185d3d91c,All I Ever Want,pop,2001,Sharon Cuneta,fea257bf-e09b-4122-91f8-b90e91b8ac3d,19223197825,http://coverartarchive.org/release/fea257bf-e09b-4122-91f8-b90e91b8ac3d/19223197825-250.jpg,2000s,Sharon_Cuneta_All_I_Ever_Want.jpg
94f2c406-b605-4e54-b58b-dd4146d2e808,Kaleidoskop,pop,2001,Nicole,8121df2b-ef35-434a-87ae-8770373d6469,9546064586,http://coverartarchive.org/release/8121df2b-ef35-434a-87ae-8770373d6469/9546064586-250.jpg,2000s,Nicole_Kaleidoskop.jpg
6fe4d650-d4e9-32df-81b8-5a85e20a1059,Turuncu,pop,2001,Sertab Erener,a06600fd-d584-4857-897d-109710e2cbf7,14909260739,http://coverartarchive.org/release/a06600fd-d584-4857-897d-109710e2cbf7/14909260739-250.jpg,2000s,Sertab_Erener_Turuncu.jpg
712762e3-d344-3f60-9634-78235df6e3c0,Zezé Di Camargo & Luciano,pop,2001,Zezé Di Camargo & Luciano,7103f285-a4ff-460e-95e1-2fb492daeeb1,37249544329,http://coverartarchive.org/release/7103f285-a4ff-460e-95e1-2fb492daeeb1/37249544329-250.jpg,2000s,Zezé_Di_Camargo_&_Luciano_Zezé_Di_Camargo_&_Luciano.jpg
cd6e3f59-94a0-3261-aa71-86cad9bdc41e,K-BF 33,pop,2002,Bläck Fööss,9327ecdb-6605-4020-80b6-0ec896975973,22534660493,http://coverartarchive.org/release/9327ecdb-6605-4020-80b6-0ec896975973/22534660493-250.jpg,2000s,Bläck_Fööss_K-BF_33.jpg
177ddfd9-d349-46ee-a91d-566661c1962d,Kerstcadeautje,pop,2002,Lya de Haas,19194d85-94c5-41e2-beed-fe20af47c3de,25018362779,http://coverartarchive.org/release/19194d85-94c5-41e2-beed-fe20af47c3de/25018362779-250.jpg,2000s,Lya_de_Haas_Kerstcadeautje.jpg
b88fa054-4a5a-35a4-ae9d-de7dc181a806,Zezé Di Camargo & Luciano,pop,2002,Zezé Di Camargo & Luciano,5d27db4f-83a3-40c9-829e-c6bd99f9a4d6,37249307370,http://coverartarchive.org/release/5d27db4f-83a3-40c9-829e-c6bd99f9a4d6/37249307370-250.jpg,2000s,Zezé_Di_Camargo_&_Luciano_Zezé_Di_Camargo_&_Luciano.jpg
9f016db1-9815-3581-9b16-543c681f3f97,Paras pysyä kotona,pop,2003,Kitkerät Neitsyet,d8780a11-2cb9-4124-a320-1597dba308fc,22486885839,http://coverartarchive.org/release/d8780a11-2cb9-4124-a320-1597dba308fc/22486885839-250.jpg,2000s,Kitkerät_Neitsyet_Paras_pysyä_kotona.jpg
e3700b3f-fd0f-42ee-837a-5f1954aab49d,Sinua en unohda,pop,2004,Tulus,b42aeb2f-ac93-476f-becf-d6e4a58b1804,4056125515,http://coverartarchive.org/release/b42aeb2f-ac93-476f-becf-d6e4a58b1804/4056125515-250.jpg,2000s,Tulus_Sinua_en_unohda.jpg
9974af29-ff86-422d-b53f-1a407355bb16,Illumination,pop,2005,"Earth, Wind & Fire",58ab664d-514c-4e9a-a8f7-1be1b70f77ba,15028332992,http://coverartarchive.org/release/58ab664d-514c-4e9a-a8f7-1be1b70f77ba/15028332992-250.jpg,2000s,"Earth,_Wind_&_Fire_Illumination.jpg"
f112e233-a0ca-423a-9eb9-09c416a7e72b,Lady in Blue,pop,2005,Lys Assia,ad94f062-6fd0-4633-96d3-758df52093a8,30981545534,http://coverartarchive.org/release/ad94f062-6fd0-4633-96d3-758df52093a8/30981545534-250.jpg,2000s,Lys_Assia_Lady_in_Blue.jpg
92a9bac6-2293-479b-93ab-fe80c1ffe315,Ma quando dici amore,pop,2005,Ron,77483c26-c874-4f56-b8e6-c04fa372d31a,15794228450,http://coverartarchive.org/release/77483c26-c874-4f56-b8e6-c04fa372d31a/15794228450-250.jpg,2000s,Ron_Ma_quando_dici_amore.jpg
eed80106-cb8f-35f0-87f5-c78bc79673a9,Girl 2 Lady,pop,2006,BENI,c8d538be-72c0-4644-9504-bcb4d14516fc,11559923723,http://coverartarchive.org/release/c8d538be-72c0-4644-9504-bcb4d14516fc/11559923723-250.jpg,2000s,BENI_Girl_2_Lady.jpg
898a35b0-d043-4d04-ac4d-0f990bff26a7,The Blood Lines,pop,2007,The Blood Lines,329248d9-cabb-489e-8ee0-20de9a6f68ea,5829983489,http://coverartarchive.org/release/329248d9-cabb-489e-8ee0-20de9a6f68ea/5829983489-250.jpg,2000s,The_Blood_Lines_The_Blood_Lines.jpg
b6faaa63-347a-36cd-b253-010ef82aec65,This is Tom Jones,pop,2007,Tom Jones,0e96cd65-f10b-45c1-9f3a-68040e25518b,10656701755,http://coverartarchive.org/release/0e96cd65-f10b-45c1-9f3a-68040e25518b/10656701755-250.jpg,2000s,Tom_Jones_This_is_Tom_Jones.jpg
7d57cf6f-b9e6-4f35-af71-4ececb391983,Попроси у облаков,pop,2007,Полина Гагарина,1e5775db-02da-4f9b-be30-3afb2286713c,21438741997,http://coverartarchive.org/release/1e5775db-02da-4f9b-be30-3afb2286713c/21438741997-250.jpg,2000s,Полина_Гагарина_Попроси_у_облаков.jpg
fa6ad4c7-c84b-3844-bc8a-167023886bb6,Einfach ich,pop,2008,Udo Jürgens,f93696ea-f359-42cd-8f02-4fcc27d3bae7,25015420425,http://coverartarchive.org/release/f93696ea-f359-42cd-8f02-4fcc27d3bae7/25015420425-250.jpg,2000s,Udo_Jürgens_Einfach_ich.jpg
731068ba-8667-32e6-8ef2-e968777fd425,"See Heart, See Muscle",pop,2008,Amplifico,53cefcf0-4f9d-4fe7-a1f9-dd6a2bc241e3,29182333559,http://coverartarchive.org/release/53cefcf0-4f9d-4fe7-a1f9-dd6a2bc241e3/29182333559-250.jpg,2000s,"Amplifico_See_Heart,_See_Muscle.jpg"
7ebe259a-a0f0-44a8-abc4-5e7bf4e67434,Natural Woman,pop,2009,比屋定篤子,68e2faf1-034c-4262-881f-a17f2a46c947,28044230528,http://coverartarchive.org/release/68e2faf1-034c-4262-881f-a17f2a46c947/28044230528-250.jpg,2000s,比屋定篤子_Natural_Woman.jpg
c7236f34-9ba6-4f58-bff2-4dae1ed82303,Soul Shocked,pop,2009,Joey Duff,7cc8dc22-9ac3-4ea0-bcff-ada334c8ca12,11143220426,http://coverartarchive.org/release/7cc8dc22-9ac3-4ea0-bcff-ada334c8ca12/11143220426-250.jpg,2000s,Joey_Duff_Soul_Shocked.jpg
1a5a847d-1747-4f2c-ae92-bb5893cab648,Allt ljus på mig,pop,2010,Mitt Piano,ae57d238-4270-4d63-bef4-16b70ecfe6b6,29958435654,http://coverartarchive.org/release/ae57d238-4270-4d63-bef4-16b70ecfe6b6/29958435654-250.jpg,2010s,Mitt_Piano_Allt_ljus_på_mig.jpg
